GERP_NR	GERP_RS	PhyloP	PhyloM	PhyloV	PhastP	PhastM	PhastV	GC	CpG	EncExp	EncH3K27Ac	EncH3K4Me1	EncH3K4Me3	EncOCCombPVal	EncOCDNasePVal	EncOCFairePVal	EncOCpolIIPVal	EncOCctcfPVal	EncOCmycPVal	EncOCDNaseSig	EncOCFaireSig	EncOCpolIISig	EncOCctcfSig	EncOCmycSig	TFBS	TFBSPeaks	TFBSPeaksMax	cHmmTSSOdds	cHmmTxOdds	cHmmEnhOdds	cHmmZnfOdds	cHmmReprOdds	bStatistic	minDistTSS	minDistTSE
2.58583672626	4.20449383513	0.535436263532	1.68318899973	3.65094443267	3.2075705833	5.9217014342	6.16364292117	0.90750570725	0.976055829746	0.766858648283	1.54259611564	0.871730115561	1.6263783073	1.82843317874	1.69634471405	1.98379017458	1.70982561691	1.02473327864	1.43508275005	1.83717447915	2.14920642439	1.82623754205	1.71261672368	1.84408224984	1.54665860966	1.53251596276	1.47071665477	1.61991366803	0.840423683643	1.17503924298	1.29580157193	0.616106344885	-0.493155237569	0.351254853238	-0.321353719033
2.58609990215	4.20841519436	0.536450479244	1.68510662646	3.65266557862	3.20898884135	5.92426550166	6.16474744239	0.907403830462	0.975967287742	0.766653009878	1.54248804999	0.871613383482	1.62625566254	1.82842193794	1.69635032671	1.98381785858	1.70979530715	1.0247624216	1.43506248521	1.83712675328	2.14920576108	1.82617283102	1.7125894092	1.84402761405	1.54665764488	1.5325114171	1.47070184085	1.61971769284	0.840104267154	1.17476858551	1.2955077604	0.615936955219	-0.493024405237	0.35124223693	-0.321401502825
2.58635581569	4.21223127761	0.537441821594	1.68697483084	3.65428767355	3.21058085776	5.92535890185	6.16637792224	0.907311583082	0.975886497996	0.766466878425	1.54238073347	0.871510944616	1.62614677082	1.82842491678	1.69633416517	1.98384344486	1.70975492096	1.02477012402	1.43506203769	1.83710701489	2.14919442376	1.82612278119	1.71255694637	1.8439725728	1.54664962695	1.5325151957	1.47068627948	1.61952887159	0.839824200664	1.17451827807	1.29522745992	0.615760316965	-0.492902714796	0.351228279742	-0.321444459951
2.58657915884	4.21593097222	0.53840285871	1.68878866344	3.65589367233	3.21191513336	5.92743280166	6.16744541979	0.907224380103	0.975827305233	0.76627653224	1.54228055227	0.8714065129	1.62603329957	1.82842192028	1.69632709437	1.98387310025	1.70972458307	1.02478282221	1.43503706705	1.83706232132	2.14917662369	1.82607657506	1.7125343679	1.84393275511	1.54665424603	1.53250775582	1.47066246649	1.6193557121	0.839553293977	1.17427707442	1.29496901255	0.615608271617	-0.492785262307	0.351222340884	-0.321501442494
2.58681701724	4.21952969704	0.539333122694	1.69054834216	3.65749021547	3.2133775994	5.92902845775	6.16893629068	0.907156751886	0.975754513935	0.766115201998	1.54218540969	0.8713308258	1.62593135807	1.82842087369	1.69631331493	1.98388668458	1.70969926636	1.02480428412	1.43502576925	1.8370442421	2.1491752868	1.82602117404	1.71249954314	1.84389300143	1.54664764464	1.53251395233	1.47064677272	1.61917892927	0.839302546699	1.17405674924	1.29473008986	0.615477391004	-0.492676107494	0.351199613609	-0.321538328683
2.58704201006	4.2230335319	0.540249804227	1.69226070265	3.65900244754	3.21469724312	5.93010854119	6.17044173585	0.907073103387	0.975686467547	0.765957894944	1.54211741045	0.871231825052	1.62583073971	1.8284149251	1.69630938024	1.9839087627	1.70965620715	1.02480760086	1.4349969558	1.83699431567	2.14917114983	1.8259787749	1.71247874254	1.84385604776	1.54664933783	1.53251223994	1.47063891821	1.61902252177	0.839065164961	1.17383831933	1.29450388815	0.615321829692	-0.492590890467	0.351191289612	-0.321578775373
2.58726382894	4.22643221541	0.541126299593	1.69392292144	3.66055013834	3.21600758708	5.93162551833	6.17189739466	0.906998481181	0.975631500029	0.765807270923	1.54202466899	0.871156136113	1.62574808773	1.82841355263	1.69630427756	1.98393230969	1.70962466499	1.02482046368	1.43498947719	1.83697243685	2.14917283326	1.82593452463	1.71246517272	1.84382513876	1.54664959982	1.53250743978	1.47062423056	1.61887079846	0.838838370197	1.17364552413	1.2942896019	0.615204908699	-0.492490059084	0.351176874302	-0.32162768267
2.58746818725	4.22973077831	0.541968722451	1.69553864612	3.66208232931	3.21743403943	5.93314624455	6.17336443546	0.906941839443	0.975568700963	0.765658549542	1.54196402046	0.871088044376	1.62565981734	1.8284183073	1.69628990868	1.98395667311	1.70961201958	1.02482360187	1.43498365145	1.83695996358	2.1491755905	1.8258986465	1.71245216469	1.84378855573	1.54665113586	1.53250547467	1.47061412965	1.61872502149	0.83862850018	1.17345810855	1.29408863836	0.61507423685	-0.492396646718	0.351167450378	-0.321662062246
2.58766347496	4.23294398527	0.54279909904	1.69710791034	3.66357362467	3.21873255044	5.93467611252	6.17480895266	0.906871119955	0.975520301998	0.765522271317	1.54188730062	0.871010502275	1.62557259896	1.82841735663	1.6962855583	1.98397965938	1.70959182352	1.02483656922	1.43497220654	1.83693740086	2.14916934468	1.82586513107	1.71241844795	1.84375983133	1.54664271908	1.532514558	1.47059764034	1.61859008851	0.838416021673	1.17328122995	1.29390650146	0.614952880303	-0.492315935048	0.351154399729	-0.3216930029
2.58784325108	4.23606790321	0.543607510495	1.69863761122	3.66500042149	3.21984400867	5.93621423282	6.1761048913	0.906811916981	0.975458451743	0.765395170293	1.54182851433	0.870948279751	1.62550338978	1.82841021601	1.696288019	1.98399255669	1.70957252375	1.0248413357	1.43495767713	1.83691185125	2.14916445596	1.82581765924	1.71239796846	1.843730087	1.5466489463	1.53251186869	1.47058616935	1.61846259463	0.838243284228	1.17311683533	1.29371613114	0.614853017044	-0.492234467011	0.351148367872	-0.3217324071
2.58801862048	4.23910509844	0.54438166829	1.70012494721	3.66643520446	3.22125829815	5.93765990988	6.17738105675	0.906751884471	0.975421814159	0.76527753403	1.54175776282	0.870870205139	1.62542717083	1.8284134769	1.69627069317	1.9840080367	1.70953231596	1.02484713364	1.43494938489	1.83688155407	2.14915442258	1.82579148297	1.71238378745	1.84370510049	1.54664322813	1.53252105197	1.47058273384	1.61834229152	0.83805234233	1.17295171455	1.2935479738	0.614744576558	-0.492164381253	0.351144046075	-0.321765713949
